WORD	QL	OTHER	RELATION	LLR	PEARSONRESID	LOGODDSRATIO	PMI	DELTAPC2W	DELTAPW2C	KLDC2W	KLDW2C
頭痛	1	65	attraction	6.61683543083128	8.40923801071624	4.30323314640314	6.18391380198302	0.00181000131091726	0.0149434851952014	0.0087382588343635	0.0722992324324954
笑	5	328	attraction	33.0300659491087	18.7163618573348	4.3013242283845	6.17085764915757	0.00904885912038305	0.0148084936042902	0.0436205765255605	0.0714530651918805
動	3	197	attraction	19.8013119298722	14.4901767658395	4.29666173200811	6.1694142322879	0.00542923897661628	0.0147927242383381	0.0261502688224464	0.0713600974632288
抱	2	133	attraction	13.1479222365043	11.7558502029451	4.28223238606312	6.15149232429064	0.00361885518763127	0.0146071617873446	0.0173639222087231	0.070215312297741
算	2	134	attraction	13.11859712353	11.7113125198543	4.27474133183639	6.14084508009113	0.00361847270956351	0.0144982292460606	0.0173253994411106	0.0695434900803331
換算	1	67	attraction	6.55751159363802	8.28114849938392	4.27292703193245	6.14084508009113	0.00180923635478176	0.0144978522375227	0.00866033502869447	0.0695434900803331
動員	1	68	attraction	6.52851487251946	8.21918323779494	4.25811156365936	6.1197834645633	0.00180885387671401	0.0142847234282175	0.00862224054896131	0.0682324805271788
燒	1	68	attraction	6.52851487251946	8.21918323779494	4.25811156365936	6.1197834645633	0.00180885387671401	0.0142847234282175	0.00862224054896131	0.0682324805271788
勢力	1	69	attraction	6.4999444536103	8.15853813257052	4.24351238175014	6.0990249043965	0.00180847139864625	0.0140776840111908	0.00858470213432143	0.0669633214260412
學	2	141	attraction	12.9192919385648	11.4126250134014	4.22381856392186	6.06843658456308	0.00361579536308925	0.0137783603232596	0.0170635280145114	0.0651339437983691
聯繫	2	145	attraction	12.8098332989233	11.2515175511133	4.19584318188349	6.02863557650511	0.00361426545081825	0.0133977881964728	0.016919668029995	0.0628244938257843
歌曲	1	73	attraction	6.38968973675206	7.92826124792395	4.18715791524532	6.01885455571252	0.00180694148637525	0.0133054829207793	0.0084398033255429	0.0622689554986438
皮包	1	74	attraction	6.36307799140822	7.87356184319241	4.17355188070072	5.99948923084559	0.0018065590083075	0.0131253026610463	0.00840482130700158	0.0611827591171044
聯合	3	227	attraction	18.9692531640592	13.4836024396625	4.15490396799217	5.96778037111825	0.00541776463458374	0.0128362001211412	0.0250568184359448	0.0594428908236714
哭	2	154	attraction	12.5742939569278	10.9117307685577	4.13562087939096	5.94290570247922	0.00361082314820849	0.0126128581254134	0.0166100102114588	0.058110927235596
留	1	77	attraction	6.28536754423276	7.71575882092904	4.13381040458396	5.94290570247922	0.00180541157410424	0.0126124819095669	0.0083026503833464	0.058110927235596
響	1	77	attraction	6.28536754423276	7.71575882092904	4.13381040458396	5.94290570247922	0.00180541157410424	0.0126124819095669	0.0083026503833464	0.058110927235596
激動	1	78	attraction	6.26014192121069	7.66514516873888	4.12090661725866	5.92452717316437	0.00180502909603649	0.0124501968576022	0.00826947899968771	0.0571450180584765
觀賞	1	78	attraction	6.26014192121069	7.66514516873888	4.12090661725866	5.92452717316437	0.00180502909603649	0.0124501968576022	0.00826947899968771	0.0571450180584765
大聲	1	79	attraction	6.2352408949514	7.61547332975685	4.1081672089917	5.90637982645411	0.00180464661796874	0.0122919689299478	0.00823673180450514	0.0562061834448562
建立	3	261	attraction	18.151049960445	12.5552164394932	4.01532057268287	5.76887630270417	0.00540476038028019	0.0111563555287	0.0239805894300088	0.049551936968081
發作	1	87	attraction	6.04680389844343	7.24875759107542	4.01170388288262	5.76887630270417	0.00180158679342673	0.0111556046571569	0.00798883727802391	0.049551936968081
背	1	87	attraction	6.04680389844343	7.24875759107542	4.01170388288262	5.76887630270417	0.00180158679342673	0.0111556046571569	0.00798883727802391	0.049551936968081
詮釋	1	90	attraction	5.98062939580151	7.12373122434646	3.97780118373397	5.72051328114278	0.00180043935922348	0.0107809790438702	0.00790174986130631	0.0473938160847927
換	1	95	attraction	5.87515610268936	6.92836981585561	3.92373205000271	5.64334542062031	0.00179852696888472	0.0102086343237559	0.00776291091486636	0.0441328861509434
讀	1	99	attraction	5.79475702146058	6.78261379445615	3.88248756150279	5.58445173156675	0.00179699705661371	0.0097919673388722	0.0076570518704305	0.0417876355561418
抓	2	218	attraction	11.2182765426164	9.12620865558871	3.78805393867763	5.44694820781681	0.0035863445518724	0.00888324931334598	0.0148251634570315	0.0367600640953382
回憶	1	114	attraction	5.52016225086592	6.30462708022843	3.74140322583837	5.3828178703971	0.00179125988559744	0.00848761831946255	0.00729534190175274	0.0346147251291036
放鬆	1	116	attraction	5.48636135605431	6.2478398333834	3.72401071813672	5.35794320175807	0.00179049492946194	0.00833897453344733	0.00725080170067153	0.0338146348347987
操作	2	242	attraction	10.8122838288159	8.6435827126847	3.6836020950288	5.29757058377858	0.00357716507824636	0.00798905962792428	0.0142901816927588	0.0319441725888522
比較	6	749	attraction	32.115634116733	14.7292397526698	3.65961292223265	5.25293758785019	0.0107226982391808	0.0077408476291962	0.0424473711896461	0.0306240607437975
運作	1	124	attraction	5.35686060266906	6.03427362882172	3.65731628367318	5.26252363667938	0.00178743510491993	0.00779196534999344	0.0070801255093169	0.0309032122495251
投	4	546	attraction	20.7036889421229	11.4761299960923	3.56664177623066	5.12502011292945	0.00713061651629214	0.00706580624235999	0.0273664226896917	0.0271173050565286
推動	2	278	attraction	10.2746330459616	8.03775528070621	3.54490493691504	5.0990249043965	0.00356339586780731	0.00693519260025838	0.0135813634263333	0.0264520846479675
